Date,Location,region,measureid,fractionid,viral_load,seven_day_rolling_avg,pruid
2021-05-30,Winnipeg West End,Winnipeg,covN2,solid,37.00211,33.410426,46
2021-06-01,Winnipeg West End,Winnipeg,covN2,solid,19.956575,31.240599,46
2021-06-02,Winnipeg West End,Winnipeg,covN2,solid,15.271445,27.581579,46
2021-06-05,Winnipeg West End,Winnipeg,covN2,solid,34.921405,26.78788375,46
2021-06-06,Winnipeg West End,Winnipeg,covN2,solid,13.42611,20.89388375,46
2021-06-07,Winnipeg West End,Winnipeg,covN2,solid,78.43771,32.402649,46
2021-06-08,Winnipeg West End,Winnipeg,covN2,solid,21.742675,32.759869,46
2021-06-09,Winnipeg West End,Winnipeg,covN2,solid,32.432765,36.192133,46
2021-06-12,Winnipeg West End,Winnipeg,covN2,solid,10.091335,31.226119,46
2021-06-13,Winnipeg West End,Winnipeg,covN2,solid,24.364935,33.413884,46
2021-06-14,Winnipeg West End,Winnipeg,covN2,solid,10.369965,19.800335,46
2021-06-15,Winnipeg West End,Winnipeg,covN2,solid,7.210635,16.893927,46
2021-06-16,Winnipeg West End,Winnipeg,covN2,solid,5.90065,11.587504,46
2021-06-19,Winnipeg West End,Winnipeg,covN2,solid,13.76219,12.321675,46
2021-06-20,Winnipeg West End,Winnipeg,covN2,solid,7.13626,8.87594,46
2021-06-21,Winnipeg West End,Winnipeg,covN2,solid,11.643415,9.13063,46
2021-06-22,Winnipeg West End,Winnipeg,covN2,solid,6.213045,8.931112,46
2021-06-23,Winnipeg West End,Winnipeg,covN2,solid,5.959375,8.942857,46
2021-06-26,Winnipeg West End,Winnipeg,covN2,solid,9.204195,8.031258,46
2021-06-27,Winnipeg West End,Winnipeg,covN2,solid,14.18029,9.440064,46
2021-06-28,Winnipeg West End,Winnipeg,covN2,solid,5.29749,8.170879,46
2021-06-30,Winnipeg West End,Winnipeg,covN2,solid,10.356535,9.7596275,46
2021-07-01,Winnipeg West End,Winnipeg,covN2,solid,19.585575,11.724817,46
2021-07-03,Winnipeg West End,Winnipeg,covN2,solid,7.45361,11.3747,46
2021-07-04,Winnipeg West End,Winnipeg,covN2,solid,12.239785,10.986599,46
2021-07-05,Winnipeg West End,Winnipeg,covN2,solid,1.96402,10.319905,46
2021-07-07,Winnipeg West End,Winnipeg,covN2,solid,101.78875,28.606348,46
2021-07-08,Winnipeg West End,Winnipeg,covN2,solid,14.849125,27.659058,46
2021-07-10,Winnipeg West End,Winnipeg,covN2,solid,9.068385,27.982013,46
2021-07-11,Winnipeg West End,Winnipeg,covN2,solid,7.807185,27.095493,46
2021-07-12,Winnipeg West End,Winnipeg,covN2,solid,3.30582,27.363853,46
2021-07-14,Winnipeg West End,Winnipeg,covN2,solid,1.521365,7.310376,46
2021-07-15,Winnipeg West End,Winnipeg,covN2,solid,6.050555,5.550662,46
2021-07-17,Winnipeg West End,Winnipeg,covN2,solid,23.903095,8.517604,46
2021-07-18,Winnipeg West End,Winnipeg,covN2,solid,14.355905,9.827348,46
2021-07-19,Winnipeg West End,Winnipeg,covN2,solid,12.780375,11.722259,46
2021-07-21,Winnipeg West End,Winnipeg,covN2,solid,3.176995,12.053385,46
2021-07-22,Winnipeg West End,Winnipeg,covN2,solid,2.646155,11.372505,46
2021-07-24,Winnipeg West End,Winnipeg,covN2,solid,36.720755,13.936037,46
2021-07-25,Winnipeg West End,Winnipeg,covN2,solid,2.385925,11.542041,46
2021-07-26,Winnipeg West End,Winnipeg,covN2,solid,7.79863,10.545692,46
2021-07-28,Winnipeg West End,Winnipeg,covN2,solid,2.028875,10.316068,46
2021-07-29,Winnipeg West End,Winnipeg,covN2,solid,1.0963,10.006097,46
2021-07-31,Winnipeg West End,Winnipeg,covN2,solid,11.080485,4.878043,46
2021-08-01,Winnipeg West End,Winnipeg,covN2,solid,2.831585,4.967175,46
2021-08-02,Winnipeg West End,Winnipeg,covN2,solid,9.463555,5.30016,46
2021-08-03,Winnipeg West End,Winnipeg,covN2,solid,5.221495,5.28704916666667,46
2021-08-04,Winnipeg West End,Winnipeg,covN2,solid,3.40041,5.51563833333333,46
2021-08-07,Winnipeg West End,Winnipeg,covN2,solid,4.191875,5.021784,46
2021-08-08,Winnipeg West End,Winnipeg,covN2,solid,0.00549,4.456565,46
2021-08-09,Winnipeg West End,Winnipeg,covN2,solid,1.22481,2.808816,46
2021-08-11,Winnipeg West End,Winnipeg,covN2,solid,26.86996,8.07303375,46
2021-08-12,Winnipeg West End,Winnipeg,covN2,solid,5.249955,7.508418,46
2021-08-14,Winnipeg West End,Winnipeg,covN2,solid,6.012865,7.872616,46
2021-08-15,Winnipeg West End,Winnipeg,covN2,solid,1.47034,8.165586,46
2021-08-16,Winnipeg West End,Winnipeg,covN2,solid,2.387405,8.398105,46
2021-08-18,Winnipeg West End,Winnipeg,covN2,solid,4.146915,3.853496,46
2021-08-19,Winnipeg West End,Winnipeg,covN2,solid,3.412915,3.486088,46
2021-08-21,Winnipeg West End,Winnipeg,covN2,solid,0.87344,2.458203,46
2021-08-23,Winnipeg West End,Winnipeg,covN2,solid,1.394255,2.45688125,46
2021-08-25,Winnipeg West End,Winnipeg,covN2,solid,1.10209,1.695675,46
2021-08-26,Winnipeg West End,Winnipeg,covN2,solid,28.08432,7.86352625,46
2021-08-28,Winnipeg West End,Winnipeg,covN2,solid,5.77352,9.08854625,46
2021-08-29,Winnipeg West End,Winnipeg,covN2,solid,4.22831,8.116499,46
2021-08-30,Winnipeg West End,Winnipeg,covN2,solid,6.42086,9.12182,46
2021-09-01,Winnipeg West End,Winnipeg,covN2,solid,6.73177,10.247756,46
2021-09-02,Winnipeg West End,Winnipeg,covN2,solid,29.800485,10.590989,46
2021-09-04,Winnipeg West End,Winnipeg,covN2,solid,16.17523,12.671331,46
2021-09-05,Winnipeg West End,Winnipeg,covN2,solid,7.51498,13.328665,46
2021-09-06,Winnipeg West End,Winnipeg,covN2,solid,6.37381,13.319255,46
2021-09-08,Winnipeg West End,Winnipeg,covN2,solid,3.396635,12.652228,46
2021-09-09,Winnipeg West End,Winnipeg,covN2,solid,2.652585,7.222648,46
2021-09-11,Winnipeg West End,Winnipeg,covN2,solid,7.205245,5.428651,46
2021-09-12,Winnipeg West End,Winnipeg,covN2,solid,5.98924,5.123503,46
2021-09-13,Winnipeg West End,Winnipeg,covN2,solid,16.958695,7.24048,46
2021-09-15,Winnipeg West End,Winnipeg,covN2,solid,2.63688,7.088529,46
2021-09-16,Winnipeg West End,Winnipeg,covN2,solid,0.54772,6.667556,46
2021-09-18,Winnipeg West End,Winnipeg,covN2,solid,1.895315,5.60557,46
2021-09-19,Winnipeg West End,Winnipeg,covN2,solid,4.201655,5.248053,46
2021-09-20,Winnipeg West End,Winnipeg,covN2,solid,2.49007,2.354328,46
2021-09-22,Winnipeg West End,Winnipeg,covN2,solid,4.04897,2.636746,46
2021-09-23,Winnipeg West End,Winnipeg,covN2,solid,1.22472,2.772146,46
2021-09-25,Winnipeg West End,Winnipeg,covN2,solid,4.50459,3.294001,46
2021-09-26,Winnipeg West End,Winnipeg,covN2,solid,3.48065,3.1498,46
2021-09-27,Winnipeg West End,Winnipeg,covN2,solid,10.582155,4.768217,46
2021-09-29,Winnipeg West End,Winnipeg,covN2,solid,10.817785,6.12198,46
2021-09-30,Winnipeg West End,Winnipeg,covN2,solid,20.55259,9.987554,46
2021-10-02,Winnipeg West End,Winnipeg,covN2,solid,14.48711,11.984058,46
2021-10-03,Winnipeg West End,Winnipeg,covN2,solid,9.641905,13.216309,46
2021-10-04,Winnipeg West End,Winnipeg,covN2,solid,8.84982,12.869842,46
2021-10-06,Winnipeg West End,Winnipeg,covN2,solid,4.95729,11.697743,46
2021-10-07,Winnipeg West End,Winnipeg,covN2,solid,5.80373,8.747971,46
2021-10-09,Winnipeg West End,Winnipeg,covN2,solid,5.40694,6.931937,46
2021-10-10,Winnipeg West End,Winnipeg,covN2,solid,5.92953,6.189462,46
2021-10-13,Winnipeg West End,Winnipeg,covN2,solid,2.61524,4.93886,46
2021-10-14,Winnipeg West End,Winnipeg,covN2,solid,33.583495,11.88380125,46
2021-10-16,Winnipeg West End,Winnipeg,covN2,solid,13.63697,13.94130875,46
2021-10-17,Winnipeg West End,Winnipeg,covN2,solid,12.583725,15.6048575,46
2021-10-18,Winnipeg West End,Winnipeg,covN2,solid,8.28855,14.141596,46
2021-10-20,Winnipeg West End,Winnipeg,covN2,solid,23.799045,18.378357,46
2021-10-21,Winnipeg West End,Winnipeg,covN2,solid,6.04963,12.871584,46
2022-10-25,Vancouver Annacis Island,Vancouver,covN2,solid,21.68282,53.1203066666667,59
2022-10-26,Vancouver Annacis Island,Vancouver,covN2,solid,25.640365,49.7116916666667,59
2022-10-27,Vancouver Annacis Island,Vancouver,covN2,solid,58.2999075,51.6502104166667,59
2022-10-28,Vancouver Annacis Island,Vancouver,covN2,solid,22.68318,51.41463125,59
2022-10-31,Vancouver Annacis Island,Vancouver,covN2,solid,20.40249,29.7417525,59
2022-11-03,Vancouver Annacis Island,Vancouver,covN2,solid,20.42503,21.1702333333333,59
2022-11-06,Vancouver Annacis Island,Vancouver,covN2,solid,14.7359,18.52114,59
2022-11-13,Vancouver Annacis Island,Vancouver,covN2,solid,37.125815,37.125815,59
2022-11-17,Vancouver Annacis Island,Vancouver,covN2,solid,40.351345,38.73858,59
2022-11-20,Vancouver Annacis Island,Vancouver,covN2,solid,23.605595,31.97847,59
2022-11-24,Vancouver Annacis Island,Vancouver,covN2,solid,42.35636,32.9809775,59
2022-11-27,Vancouver Annacis Island,Vancouver,covN2,solid,143.48338,92.91987,59
2022-12-01,Vancouver Annacis Island,Vancouver,covN2,solid,20.828855,82.1561175,59
2022-12-04,Vancouver Annacis Island,Vancouver,covN2,solid,74.663615,47.746235,59
2022-12-08,Vancouver Annacis Island,Vancouver,covN2,solid,54.19692,64.4302675,59
2022-12-11,Vancouver Annacis Island,Vancouver,covN2,solid,69.887795,62.0423575,59
2022-12-15,Vancouver Annacis Island,Vancouver,covN2,solid,129.02675,99.4572725,59
2022-12-18,Vancouver Annacis Island,Vancouver,covN2,solid,28.912375,78.9695625,59
2022-12-22,Vancouver Annacis Island,Vancouver,covN2,solid,63.508525,46.21045,59
2021-10-23,Winnipeg West End,Winnipeg,covN2,solid,10.52949,12.250088,46
2021-10-24,Winnipeg West End,Winnipeg,covN2,solid,4.20904,10.575151,46
2021-10-25,Winnipeg West End,Winnipeg,covN2,solid,2.70969,9.459379,46
2021-10-27,Winnipeg West End,Winnipeg,covN2,solid,9.400195,6.579609,46
2021-10-28,Winnipeg West End,Winnipeg,covN2,solid,4.09008,6.187699,46
2021-10-30,Winnipeg West End,Winnipeg,covN2,solid,3.84447,4.850695,46
2021-10-31,Winnipeg West End,Winnipeg,covN2,solid,11.3266,6.274207,46
2021-11-01,Winnipeg West End,Winnipeg,covN2,solid,7.65868,7.264005,46
2021-11-03,Winnipeg West End,Winnipeg,covN2,solid,28.420495,11.068065,46
2021-11-04,Winnipeg West End,Winnipeg,covN2,solid,4.65186,11.180421,46
2021-11-06,Winnipeg West End,Winnipeg,covN2,solid,8.55789,12.123105,46
2021-11-07,Winnipeg West End,Winnipeg,covN2,solid,13.01121,12.460027,46
2021-11-08,Winnipeg West End,Winnipeg,covN2,solid,5.73333,12.074957,46
2021-11-10,Winnipeg West End,Winnipeg,covN2,solid,2.13287,6.817432,46
2021-11-11,Winnipeg West End,Winnipeg,covN2,solid,2.61839,6.410738,46
2021-11-13,Winnipeg West End,Winnipeg,covN2,solid,8.34086,6.367332,46
2021-11-14,Winnipeg West End,Winnipeg,covN2,solid,10.9228,5.94965,46
2021-11-15,Winnipeg West End,Winnipeg,covN2,solid,7.6074,6.324464,46
2021-11-17,Winnipeg West End,Winnipeg,covN2,solid,14.159,8.72969,46
2021-11-18,Winnipeg West End,Winnipeg,covN2,solid,12.968305,10.799673,46
2021-11-20,Winnipeg West End,Winnipeg,covN2,solid,5.56173,10.243847,46
2021-11-21,Winnipeg West End,Winnipeg,covN2,solid,3.690055,8.797298,46
2021-11-22,Winnipeg West End,Winnipeg,covN2,solid,1.637165,7.603251,46
2021-11-24,Winnipeg West End,Winnipeg,covN2,solid,5.77128,5.925707,46
2021-11-25,Winnipeg West End,Winnipeg,covN2,solid,0.9857,3.529186,46
2021-11-27,Winnipeg West End,Winnipeg,covN2,solid,2.41725,2.90029,46
2021-11-28,Winnipeg West End,Winnipeg,covN2,solid,7.68423,3.699125,46
2021-11-29,Winnipeg West End,Winnipeg,covN2,solid,2.070095,3.785711,46
2021-12-01,Winnipeg West End,Winnipeg,covN2,solid,2.3914,3.109735,46
2021-12-02,Winnipeg West End,Winnipeg,covN2,solid,0.00549,2.913693,46
2021-12-04,Winnipeg West End,Winnipeg,covN2,solid,29.75684,8.381611,46
2021-12-05,Winnipeg West End,Winnipeg,covN2,solid,37.275495,14.299864,46
2021-12-06,Winnipeg West End,Winnipeg,covN2,solid,15.37843,16.961531,46
2021-12-08,Winnipeg West End,Winnipeg,covN2,solid,11.229425,18.729136,46
2021-12-09,Winnipeg West End,Winnipeg,covN2,solid,5.27467,19.782972,46
2021-12-11,Winnipeg West End,Winnipeg,covN2,solid,21.500555,18.131715,46
2021-12-12,Winnipeg West End,Winnipeg,covN2,solid,37.79579,18.235774,46
2021-12-13,Winnipeg West End,Winnipeg,covN2,solid,15.113165,18.182721,46
2021-12-15,Winnipeg West End,Winnipeg,covN2,solid,14.22257,18.78135,46
2021-12-16,Winnipeg West End,Winnipeg,covN2,solid,16.314925,20.989401,46
2021-12-18,Winnipeg West End,Winnipeg,covN2,solid,28.91925,22.47314,46
2021-12-19,Winnipeg West End,Winnipeg,covN2,solid,40.593175,23.032617,46
2021-12-20,Winnipeg West End,Winnipeg,covN2,solid,41.08359,28.226702,46
2021-12-22,Winnipeg West End,Winnipeg,covN2,solid,50.01359,35.384906,46
2021-12-23,Winnipeg West End,Winnipeg,covN2,solid,70.095825,46.141086,46
2021-12-25,Winnipeg West End,Winnipeg,covN2,solid,271.02647,94.56253,46
2021-12-26,Winnipeg West End,Winnipeg,covN2,solid,390.352855,164.514466,46
2021-12-27,Winnipeg West End,Winnipeg,covN2,solid,164.009985,189.099745,46
2021-12-29,Winnipeg West End,Winnipeg,covN2,solid,182.991215,215.69527,46
2021-12-30,Winnipeg West End,Winnipeg,covN2,solid,597.470405,321.170186,46
2022-01-01,Winnipeg West End,Winnipeg,covN2,solid,306.12037,328.188966,46
2022-01-02,Winnipeg West End,Winnipeg,covN2,solid,124.569445,275.032284,46
2022-01-03,Winnipeg West End,Winnipeg,covN2,solid,87.9312,259.816527,46
2022-01-05,Winnipeg West End,Winnipeg,covN2,solid,283.69605,279.957494,46
2022-01-06,Winnipeg West End,Winnipeg,covN2,solid,164.43089,193.349591,46
2022-01-08,Winnipeg West End,Winnipeg,covN2,solid,170.522285,166.229974,46
2022-01-09,Winnipeg West End,Winnipeg,covN2,solid,230.215525,187.35919,46
2022-01-10,Winnipeg West End,Winnipeg,covN2,solid,111.555765,192.084103,46
2022-01-12,Winnipeg West End,Winnipeg,covN2,solid,120.431945,159.431282,46
2022-01-13,Winnipeg West End,Winnipeg,covN2,solid,239.6333,174.471764,46
2022-01-15,Winnipeg West End,Winnipeg,covN2,solid,82.425245,156.852356,46
2022-01-16,Winnipeg West End,Winnipeg,covN2,solid,106.66816,132.142883,46
2022-01-17,Winnipeg West End,Winnipeg,covN2,solid,80.14938,125.861606,46
2022-01-19,Winnipeg West End,Winnipeg,covN2,solid,131.460435,128.067304,46
2022-01-20,Winnipeg West End,Winnipeg,covN2,solid,115.19312,103.179268,46
2023-05-18,Vancouver Annacis Island,Vancouver,covN2,solid,49.962785,49.962785,59
2022-01-22,Winnipeg West End,Winnipeg,covN2,solid,67.696705,100.23356,46
2023-05-21,Vancouver Annacis Island,Vancouver,covN2,solid,21.5827,35.7727425,59
2023-05-25,Vancouver Annacis Island,Vancouver,covN2,solid,26.64487,24.113785,59
2022-01-23,Winnipeg West End,Winnipeg,covN2,solid,108.960915,100.692111,46
2023-05-28,Vancouver Annacis Island,Vancouver,covN2,solid,22.028515,24.3366925,59
2022-01-26,Winnipeg West End,Winnipeg,covN2,solid,217.103005,127.23843625,46
2023-06-01,Vancouver Annacis Island,Vancouver,covN2,solid,41.8727,31.9506075,59
2023-06-04,Vancouver Annacis Island,Vancouver,covN2,solid,27.063075,34.4678875,59
2022-01-27,Winnipeg West End,Winnipeg,covN2,solid,70.22422,115.99621125,46
2022-01-29,Winnipeg West End,Winnipeg,covN2,solid,77.843265,118.53285125,46
2022-01-30,Winnipeg West End,Winnipeg,covN2,solid,49.687985,103.71461875,46
2022-01-31,Winnipeg West End,Winnipeg,covN2,solid,48.33053,92.637801,46
2022-02-02,Winnipeg West End,Winnipeg,covN2,solid,16.902725,52.597745,46
2022-02-03,Winnipeg West End,Winnipeg,covN2,solid,24.2065,43.394201,46
2022-02-05,Winnipeg West End,Winnipeg,covN2,solid,20.14413,31.854374,46
2022-02-06,Winnipeg West End,Winnipeg,covN2,solid,19.457765,25.80833,46
2022-02-07,Winnipeg West End,Winnipeg,covN2,solid,20.06765,20.155754,46
2022-02-09,Winnipeg West End,Winnipeg,covN2,solid,21.162895,21.007788,46
2022-02-10,Winnipeg West End,Winnipeg,covN2,solid,17.373875,19.641263,46
2022-02-12,Winnipeg West End,Winnipeg,covN2,solid,14.835075,18.579452,46
2022-02-13,Winnipeg West End,Winnipeg,covN2,solid,17.13703,18.115305,46
2022-02-14,Winnipeg West End,Winnipeg,covN2,solid,13.72048,16.845871,46
2022-02-16,Winnipeg West End,Winnipeg,covN2,solid,24.72269,17.55783,46
2022-02-17,Winnipeg West End,Winnipeg,covN2,solid,15.671115,17.217278,46
2022-02-19,Winnipeg West End,Winnipeg,covN2,solid,87.22078,31.694419,46
2022-02-20,Winnipeg West End,Winnipeg,covN2,solid,31.91355,34.649723,46
2022-02-21,Winnipeg West End,Winnipeg,covN2,solid,27.691785,37.443984,46
2022-02-23,Winnipeg West End,Winnipeg,covN2,solid,36.620805,39.823607,46
2022-02-24,Winnipeg West End,Winnipeg,covN2,solid,138.18814,64.327012,46
2022-02-26,Winnipeg West End,Winnipeg,covN2,solid,30.23374,52.929604,46
2022-02-27,Winnipeg West End,Winnipeg,covN2,solid,23.83625,51.314144,46
2022-02-28,Winnipeg West End,Winnipeg,covN2,solid,27.98373,51.372533,46
2022-03-02,Winnipeg West End,Winnipeg,covN2,solid,26.248385,49.298049,46
2022-03-03,Winnipeg West End,Winnipeg,covN2,solid,7.49323,23.159067,46
2022-03-05,Winnipeg West End,Winnipeg,covN2,solid,17.45535,20.603389,46
2022-03-06,Winnipeg West End,Winnipeg,covN2,solid,17.49633,19.335405,46
2022-03-07,Winnipeg West End,Winnipeg,covN2,solid,21.80638,18.099935,46
2022-03-09,Winnipeg West End,Winnipeg,covN2,solid,27.330055,18.316269,46
2022-03-10,Winnipeg West End,Winnipeg,covN2,solid,14.491895,19.716002,46
2022-03-12,Winnipeg West End,Winnipeg,covN2,solid,31.74951,22.574834,46
2022-03-13,Winnipeg West End,Winnipeg,covN2,solid,20.709995,23.217567,46
2022-03-14,Winnipeg West End,Winnipeg,covN2,solid,33.44768,25.545827,46
2022-03-16,Winnipeg West End,Winnipeg,covN2,solid,21.69689,24.419194,46
2022-03-17,Winnipeg West End,Winnipeg,covN2,solid,11.678335,23.856482,46
2022-03-19,Winnipeg West End,Winnipeg,covN2,solid,22.218245,21.950229,46
2022-03-20,Winnipeg West End,Winnipeg,covN2,solid,12.46301,20.300832,46
2022-03-23,Winnipeg West End,Winnipeg,covN2,solid,35.81263,20.543055,46
2022-03-24,Winnipeg West End,Winnipeg,covN2,solid,22.237985,23.1829675,46
2022-03-26,Winnipeg West End,Winnipeg,covN2,solid,20.83308,22.83667625,46
2022-03-27,Winnipeg West End,Winnipeg,covN2,solid,25.15562,26.00982875,46
2022-03-28,Winnipeg West End,Winnipeg,covN2,solid,48.05601,30.419065,46
2022-03-30,Winnipeg West End,Winnipeg,covN2,solid,70.123865,37.281312,46
2022-03-31,Winnipeg West End,Winnipeg,covN2,solid,52.341035,43.301922,46
2022-04-02,Winnipeg West End,Winnipeg,covN2,solid,61.596195,51.454545,46
2022-04-03,Winnipeg West End,Winnipeg,covN2,solid,67.10476,59.844373,46
2022-04-04,Winnipeg West End,Winnipeg,covN2,solid,69.785265,64.190224,46
2022-04-06,Winnipeg West End,Winnipeg,covN2,solid,21.459575,54.457366,46
2022-04-07,Winnipeg West End,Winnipeg,covN2,solid,49.009025,53.790964,46
2022-04-09,Winnipeg West End,Winnipeg,covN2,solid,38.558945,49.183514,46
2022-04-10,Winnipeg West End,Winnipeg,covN2,solid,37.84988,43.332538,46
2022-04-11,Winnipeg West End,Winnipeg,covN2,solid,39.585935,37.292672,46
2022-04-13,Winnipeg West End,Winnipeg,covN2,solid,21.49555,37.299867,46
2022-04-14,Winnipeg West End,Winnipeg,covN2,solid,43.24777,36.147616,46
2022-04-16,Winnipeg West End,Winnipeg,covN2,solid,54.25536,39.286899,46
2022-04-17,Winnipeg West End,Winnipeg,covN2,solid,48.05233,41.327389,46
2022-04-18,Winnipeg West End,Winnipeg,covN2,solid,23.01535,38.013272,46
2022-04-20,Winnipeg West End,Winnipeg,covN2,solid,58.664375,45.447037,46
2022-04-21,Winnipeg West End,Winnipeg,covN2,solid,240.38376,84.874235,46
2022-04-23,Winnipeg West End,Winnipeg,covN2,solid,33.60988,80.745139,46
2022-04-24,Winnipeg West End,Winnipeg,covN2,solid,333.39561,137.813795,46
2022-04-27,Winnipeg West End,Winnipeg,covN2,solid,95.482645,175.71797375,46
2022-04-28,Winnipeg West End,Winnipeg,covN2,solid,61.17452,130.91566375,46
2022-04-30,Winnipeg West End,Winnipeg,covN2,solid,40.69488,132.68691375,46
2022-05-01,Winnipeg West End,Winnipeg,covN2,solid,10.1272,51.86981125,46
2022-05-02,Winnipeg West End,Winnipeg,covN2,solid,20.074795,45.510808,46
2022-05-04,Winnipeg West End,Winnipeg,covN2,solid,15.216095,29.457498,46
2022-05-05,Winnipeg West End,Winnipeg,covN2,solid,18.964975,21.015589,46
2022-05-07,Winnipeg West End,Winnipeg,covN2,solid,45.13924,21.904461,46
2022-05-08,Winnipeg West End,Winnipeg,covN2,solid,51.641495,30.20732,46
2022-05-09,Winnipeg West End,Winnipeg,covN2,solid,37.64772,33.721905,46
2022-05-11,Winnipeg West End,Winnipeg,covN2,solid,13.913705,33.461427,46
2022-05-12,Winnipeg West End,Winnipeg,covN2,solid,10.89925,31.848282,46
2022-05-14,Winnipeg West End,Winnipeg,covN2,solid,14.04878,25.63019,46
2022-05-15,Winnipeg West End,Winnipeg,covN2,solid,19.68717,19.239325,46
2022-05-16,Winnipeg West End,Winnipeg,covN2,solid,41.265255,19.962832,46
2022-05-18,Winnipeg West End,Winnipeg,covN2,solid,15.69499,20.319089,46
2022-05-21,Winnipeg West End,Winnipeg,covN2,solid,3.476455,20.0309675,46
2022-05-22,Winnipeg West End,Winnipeg,covN2,solid,8.21397,17.1626675,46
2022-05-23,Winnipeg West End,Winnipeg,covN2,solid,7.75498,8.78509875,46
2022-05-25,Winnipeg West End,Winnipeg,covN2,solid,17.585615,9.257755,46
2022-05-26,Winnipeg West End,Winnipeg,covN2,solid,38.375665,15.081337,46
2022-05-28,Winnipeg West End,Winnipeg,covN2,solid,42.17786,22.821618,46
2022-05-29,Winnipeg West End,Winnipeg,covN2,solid,68.055755,34.789975,46
2022-05-30,Winnipeg West End,Winnipeg,covN2,solid,62.65542,45.770063,46
2022-06-01,Winnipeg West End,Winnipeg,covN2,solid,22.31143,46.715226,46
2022-06-02,Winnipeg West End,Winnipeg,covN2,solid,25.60076,44.160245,46
2022-06-04,Winnipeg West End,Winnipeg,covN2,solid,13.28889,38.382451,46
2022-06-05,Winnipeg West End,Winnipeg,covN2,solid,23.58713,29.488726,46
2022-06-06,Winnipeg West End,Winnipeg,covN2,solid,21.082295,21.174101,46
2022-06-08,Winnipeg West End,Winnipeg,covN2,solid,36.657995,24.043414,46
2022-06-09,Winnipeg West End,Winnipeg,covN2,solid,16.43626,22.210514,46
2022-06-11,Winnipeg West End,Winnipeg,covN2,solid,71.22088,33.796912,46
2022-06-12,Winnipeg West End,Winnipeg,covN2,solid,142.360845,57.551655,46
2022-06-13,Winnipeg West End,Winnipeg,covN2,solid,56.91363,64.717922,46
2022-06-15,Winnipeg West End,Winnipeg,covN2,solid,5.26235,58.438793,46
2022-06-16,Winnipeg West End,Winnipeg,covN2,solid,12.10102,57.571745,46
2022-06-18,Winnipeg West End,Winnipeg,covN2,solid,9.38323,45.204215,46
2022-06-19,Winnipeg West End,Winnipeg,covN2,solid,7.020485,18.136143,46
2022-06-20,Winnipeg West End,Winnipeg,covN2,solid,7.23992,8.201401,46
2022-06-22,Winnipeg West End,Winnipeg,covN2,solid,9.084815,8.965894,46
2022-06-23,Winnipeg West End,Winnipeg,covN2,solid,12.63035,9.07176,46
2022-06-25,Winnipeg West End,Winnipeg,covN2,solid,10.030815,9.201277,46
2022-06-26,Winnipeg West End,Winnipeg,covN2,solid,20.593425,11.915865,46
2022-06-27,Winnipeg West End,Winnipeg,covN2,solid,20.6888,14.605641,46
2022-06-29,Winnipeg West End,Winnipeg,covN2,solid,13.18349,15.425376,46
2022-06-30,Winnipeg West End,Winnipeg,covN2,solid,8.782715,14.655849,46
2022-07-02,Winnipeg West End,Winnipeg,covN2,solid,48.40387,22.33046,46
2022-07-03,Winnipeg West End,Winnipeg,covN2,solid,30.202275,24.25223,46
2022-07-04,Winnipeg West End,Winnipeg,covN2,solid,20.526405,24.219751,46
2022-07-06,Winnipeg West End,Winnipeg,covN2,solid,23.98909,26.380871,46
2022-07-07,Winnipeg West End,Winnipeg,covN2,solid,21.63121,28.95057,46
2022-07-09,Winnipeg West End,Winnipeg,covN2,solid,22.082165,23.686229,46
2022-07-10,Winnipeg West End,Winnipeg,covN2,solid,33.789935,24.403761,46
2022-07-11,Winnipeg West End,Winnipeg,covN2,solid,19.430515,24.184583,46
2022-07-13,Winnipeg West End,Winnipeg,covN2,solid,12.383965,21.863558,46
2022-07-14,Winnipeg West End,Winnipeg,covN2,solid,13.947735,20.326863,46
2022-07-16,Winnipeg West End,Winnipeg,covN2,solid,45.217715,24.953973,46
2022-07-17,Winnipeg West End,Winnipeg,covN2,solid,40.991315,26.394249,46
2022-07-18,Winnipeg West End,Winnipeg,covN2,solid,24.843075,27.476761,46
2022-07-21,Winnipeg West End,Winnipeg,covN2,solid,23.99201,33.76102875,46
2022-07-23,Winnipeg West End,Winnipeg,covN2,solid,42.16267,32.9972675,46
2022-07-24,Winnipeg West End,Winnipeg,covN2,solid,100.361295,47.8397625,46
2022-07-25,Winnipeg West End,Winnipeg,covN2,solid,44.645705,52.79042,46
2022-07-27,Winnipeg West End,Winnipeg,covN2,solid,28.16555,47.865446,46
2022-07-28,Winnipeg West End,Winnipeg,covN2,solid,26.00998,48.26904,46
2022-07-30,Winnipeg West End,Winnipeg,covN2,solid,27.553375,45.347181,46
2022-07-31,Winnipeg West End,Winnipeg,covN2,solid,24.99251,30.273424,46
2022-08-01,Winnipeg West End,Winnipeg,covN2,solid,187.779565,58.900196,46
2022-08-03,Winnipeg West End,Winnipeg,covN2,solid,7.34536,54.736158,46
2022-08-04,Winnipeg West End,Winnipeg,covN2,solid,29.761945,55.486551,46
2022-08-06,Winnipeg West End,Winnipeg,covN2,solid,8.891805,51.754237,46
2022-08-07,Winnipeg West End,Winnipeg,covN2,solid,13.12899,49.381533,46
2022-08-08,Winnipeg West End,Winnipeg,covN2,solid,41.7127,20.16816,46
